Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Score,CLTV,Churn,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1,0,0,0,-0.42462485012737144,1,1,0.9440881522172598,-0.0555898150965441,-1.519536484966315,-0.260878992155917,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,-1.2802480369298874,0,1,-1.3428543516093396,-0.9965985594089943,0.33835436888245557,-1.0626854662653429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.076528230548336,1,0,0.19119210989643878,-0.8159102330771626,-0.3119074299646141,-0.28963576443410316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1.4495973685829016,1,1,0.6715165165867639,1.4667054738588188,0.29190709753623634,1.538956637490558,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,1,0.797693988161937,1,0,0.6981088712824219,0.9485528554717604,-1.705325570351192,0.9240691831893422,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,-0.9135523854430948,1,1,0.874283221141157,-0.5819044015879584,-0.40480197265705264,-0.4604848232633268,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,1,1,1.6125732136881425,1,0,-1.485788258098502,-0.36285482516565476,-1.333747399581438,0.16624365491714216,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,0.5939741817803856,1,0,-1.4874502802669807,-0.5875516011412424,0.24545982619001705,0.6610292955859335,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,-0.3431369275747509,1,0,0.3324639942171226,-0.2038729221167582,-0.3119074299646141,0.9587464674071549,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1,0,0,0,1.3273654847539706,1,0,-1.3295581742615106,-0.3010444613051014,0.8028270823446483,1.2048706066116306,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,-1.1580161531009565,1,1,1.1983775439944904,-0.8312194381161433,-1.7517728416974114,0.805658944396811,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,0.06430268518835193,1,1,1.3396494283151743,0.5962646645891632,0.43124891157489414,-0.38943867998780807,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,-0.7505765403378537,1,0,-1.4758161250876303,-0.8783603187621114,0.6634852683059904,0.1307205832793828,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,-0.791320501614164,1,0,-1.4891123024354593,-0.9109420130597692,-1.4730892136200957,1.0568578081209665,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,1.3273654847539706,1,1,0.48537003371715715,1.2302951706848178,0.29190709753623634,-0.32008411155218264,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,-0.38388088885106114,1,0,-0.2525678090873561,-0.3793993551069164,0.4776961829211134,-0.32177568639207593,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,1,0,0.9199258719908678,1,0,-0.20603118836995443,0.3464643218493678,-0.45124924400327193,1.5474145116900246,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0,1,0,0.6754621043330061,1,1,0.9972728616085759,1.0620924496153248,-1.3801946709276571,-0.12639879238439936,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1,0,1,0,1.1236456783724194,1,0,1.2532242755542855,1.7092924015442241,-0.21901288727217558,0.47918500029740335,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,1,1,1.4903413298592119,1,1,-1.477478147256109,-0.37088443703048035,-1.519536484966315,0.6652582326856668,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,0.3087664528462136,1,1,0.6681924722498068,0.47901909573875595,-1.008616500157903,-1.266520234472486,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,1.4088534073065913,1,1,0.14631751134751586,1.053709887778419,-0.7299328720805875,-0.06634788556818708,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
0,0,1,1,-0.791320501614164,1,0,-1.4608579255713225,-0.8872061274373726,-0.03322380188729853,-1.0474612927063032,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,1,0.3495104141225239,1,1,0.7878580683802682,0.6007868361064413,-1.4730892136200957,1.3385050189632015,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-1.1580161531009565,0,0,-0.9905056518918693,-0.9474723351700749,0.5241434542673327,-0.7429778215255085,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.3431369275747509,1,0,-0.3207107179949802,-0.42506225774479844,0.9886161677295253,-1.861954578114929,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1172721918246462,0,1,-0.46032058014718524,-0.9061551290634309,0.4776961829211134,-0.700688450528176,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-1.1172721918246462,1,1,-0.026532794174262082,-0.8440138746040523,0.756379810998429,0.016539281586584798,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1.6125732136881425,1,0,0.5119623884128152,1.5136698795187467,-1.6124310276587535,1.4256211232177067,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,-0.3431369275747509,1,1,-0.5151673117069804,-0.4632690922224852,0.33835436888245557,0.839490441194677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0.3902543753988342,1,0,0.6499102283965414,0.5683816167948236,0.013223469458920736,-0.8783038087169728,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-1.1580161531009565,1,0,-1.4874502802669807,-0.9706126177145861,-1.333747399581438,0.16455208007724886,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,1.4495973685829016,1,1,1.7418587930870038,2.53799687661539,-0.17256561592595632,0.19246306493548837,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,1,0.02355872391204165,1,0,-1.485788258098502,-0.7517395162783225,0.15256528349757853,-0.8960653445358525,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,1,1,0,1.4903413298592119,1,1,1.500865578657602,2.3607718718845963,0.1990125548437978,-0.08833835848680002,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,1,0,0,0.22727853029359305,1,0,0.9956108394400973,0.6042942764539888,0.570590725613552,-0.6321796695124972,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-1.1987601143772668,1,1,0.5053142997389005,-0.9009049982287373,0.8028270823446483,-0.11624934334503953,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0.6347181430566958,1,0,0.4936801445595503,0.7001643126202861,-0.40480197265705264,-0.9772609368507311,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,0,1,0,-0.7098325790615434,1,0,-1.3162619969136813,-0.8362269158450318,-1.5659837563125343,0.00808140738711828,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.3023929662984406,1,0,-1.4924363467724167,-0.7746371457170287,-0.12611834457973706,-1.144726846000168,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,0.6347181430566958,0,1,-0.6647493068700573,-0.07886245388058542,-1.519536484966315,-1.6344377621492796,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,0,-1.4791401694245876,-0.9984074280159055,0.9886161677295253,-0.11117461882535962,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.2802480369298874,1,0,-1.5157046571311175,-0.998892734227516,-1.4730892136200957,-1.4255282694224565,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.18653456901728277,1,0,0.5069763219073791,0.32462554232690255,-0.17256561592595632,-0.8774580212970262,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,1,0,1.368109446030281,1,1,1.4144404258967127,2.103868410956686,-0.26546015861839484,-0.22281855825831767,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,1,0,-0.26164900502213034,0,0,-0.5633659545928605,-0.4821298563555234,0.942168896383306,-0.033362176190267656,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0,1,0,1.24587756220135,1,0,0.19950222073883195,0.9553912611808152,-0.6834856007343683,0.6026699636096144,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1,1,1,0,-0.5876006952326126,1,1,-0.1894109666851681,-0.561300946967774,-1.333747399581438,-1.6741897708867721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,1.2866215234776603,1,0,-1.304627841734331,-0.2507490902836661,-1.705325570351192,-0.07565154718760025,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,1,-0.18016108246950976,1,0,-1.4808021915930663,-0.7711738241159912,-0.21901288727217558,0.06305758968365065,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2802480369298874,1,0,0.3573943267443021,-0.9740318205691134,-1.1479583141965608,-0.7598935699244416,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.368109446030281,1,0,1.0138930832933621,1.7603819100028397,-0.45124924400327193,1.1033761162180324,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,-1.2802480369298874,1,1,0.18121997688556707,-0.9763701141341452,-0.03322380188729853,-0.28625261475431657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.5876006952326126,1,1,-0.48192686833740767,-0.6064344246475356,0.38480164022867486,-0.5594419513970851,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,-0.8320644628904743,1,0,-1.5107185906256815,-0.9136994347166462,0.7099325396522097,-1.5591626817740276,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.8320644628904743,1,0,-1.322910085587596,-0.867860057092724,-0.26546015861839484,0.005544045127278325,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.9199258719908678,1,0,-1.4791401694245876,-0.531300199340953,-1.0550637715041224,0.6356556729875339,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.0357842692720256,1,1,0.35074623807038746,-0.7582470313885521,-1.008616500157903,0.49694653611628303,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.4495973685829016,1,0,0.7712378466954819,1.7111895076441552,-0.6834856007343683,0.8750135128324363,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,0,0.6754621043330061,1,0,-0.69798975023963,-0.07820067268293496,0.43124891157489414,1.0568578081209665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.3087664528462136,0,0,-0.09135165874492887,0.10070084441524055,-1.1479583141965608,-1.7858337103197301,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,0,0,-0.6690886177852331,1,0,-1.485788258098502,-0.8668012071764833,-1.705325570351192,0.12141692165996962,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,1.6125732136881425,1,1,1.2149977656792768,2.2235184514918895,-1.5659837563125343,0.08081912550253034,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,1,0,0,-1.2395040756535771,1,1,0.6399380953856697,-0.9252806056755293,0.6170379969597711,0.5392359071136156,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,-0.38388088885106114,1,0,-1.4591959034028439,-0.8070644244019014,-0.5905910580419297,-0.27525737829501007,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,1.5718292524118322,1,1,1.3662417830108327,2.311226519553831,0.05967074080514,0.9113823718901424,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,0,-0.8320644628904743,1,1,0.6731785387552424,-0.5662643059501524,0.9886161677295253,-1.5743868553330673,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.8791819107145575,0,0,-0.6880176172287581,0.03811840249076148,-1.2408528568889994,1.5254240387714115,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,1.4495973685829016,1,0,0.8443668221085419,1.7710807060315221,-0.17256561592595632,-0.2591874173160237,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
1,0,0,0,-0.22090504374582004,1,0,-0.3772194717232536,-0.3625901126865945,0.756379810998429,-1.8695666648944487,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.46536881140368175,1,1,-1.4907743246039378,-0.823653073089673,-1.0550637715041224,-0.6507869927513235,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,0,1.2866215234776603,1,0,0.327477927711687,1.1409326496287504,-0.03322380188729853,0.6018241761896679,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,1.0014137945434884,0,1,-0.2425956760764844,0.4335326680869139,0.756379810998429,-0.2270474953580509,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.5468567339563023,1,0,-1.5007464576148097,-0.849352242931766,-1.7517728416974114,1.0103395000239006,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,-0.05792919864057891,1,1,0.9640324182390032,0.2896393763444481,-0.5905910580419297,-1.5997604779314667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,0.797693988161937,1,1,0.8127884009074476,1.0452170290752378,-1.2873001282352188,0.1882341278357551,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,0.5532302205040753,1,1,0.9756665734183539,0.9375893469640175,0.5241434542673327,-0.40381706612690116,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,1,0,0,-0.8728084241667845,1,1,-0.3057525184786724,-0.7511218538271821,0.9886161677295253,0.5180912216149494,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.8384379494382472,0,1,-0.5351115777287238,0.09348742936085033,-0.21901288727217558,-0.241425881497144,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,1.0014137945434884,1,1,1.33300133964126,1.6017970756725335,0.756379810998429,1.2150200556509905,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,1.5718292524118322,1,0,-1.4924363467724167,-0.39439972892032693,-1.2873001282352188,1.1735764720736044,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,-1.2802480369298874,1,1,-1.509056568457203,-0.9988044967344959,0.6170379969597711,-1.049998654966143,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,1.4495973685829016,1,0,-1.3212480634191175,-0.2885809154160176,-1.6124310276587535,-0.18137497468093172,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,0,1.6125732136881425,1,0,0.653234272733499,1.6543645621392356,-0.40480197265705264,1.6032364814065037,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,-1.2395040756535771,1,0,-1.5123806127941604,-0.9877748101069881,-0.7299328720805875,-1.1777125553780876,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.3495104141225239,1,1,0.5003282332334644,0.45770974117441093,-0.49769651534949116,0.9765080032260346,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,1,1,1.6125732136881425,1,0,-1.304627841734331,-0.1833577049895938,-0.8692746861192453,1.711497271159675,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,1.0421577558197987,1,1,0.11972515665185783,0.7451433746872625,0.15256528349757853,0.7337670137013456,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0,0,0,0,-1.0357842692720256,1,0,-1.4675060142452372,-0.9385824077483036,-0.9621692288116839,-1.946533320109594,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,1.3273654847539706,1,1,-0.3207107179949802,0.61318420387576,-1.1479583141965608,1.5254240387714115,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2802480369298874,1,1,0.1928541320649173,-0.9762156985213601,0.10611801215135927,-0.737057309585882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0.9606698332671781,1,0,-1.4907743246039378,-0.5102555572556682,0.29190709753623634,0.3692326357043386,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,-1.1580161531009565,1,0,-1.5223527458050319,-0.9749583142458242,-1.4266419422738765,-0.04774056232936074,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,1.0421577558197987,1,1,-0.6880176172287581,0.05724387910286006,-0.6834856007343683,0.5400816945335623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,1.2051336009250397,1,1,1.4227505367391058,2.0424330564414674,-0.8692746861192453,0.2499766094918607,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.26164900502213034,1,0,-0.1079718804297152,-0.30942702314200726,-1.333747399581438,0.6381930352473739,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,1.2051336009250397,1,0,0.8609870437933281,1.4573081808521822,0.38480164022867486,0.9257607580292355,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1.0421577558197987,1,0,1.1451928346031743,1.5721051592712827,-1.705325570351192,-0.2566500550561837,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,1,0,1.4495973685829016,1,1,0.8942274871629008,1.8271335734725165,0.8492743536908675,-0.24396324375698394,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,1,1,1.1643896396487294,1,1,1.1933914774890548,1.6479894032685358,-0.0796710732335178,0.34047586342615244,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0.3902543753988342,1,1,0.45379161251606304,0.4809382612119423,-1.333747399581438,-1.0229334575278504,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.5876006952326126,1,0,0.6482482062280629,-0.32886133097967585,0.6170379969597711,0.1780846787963953,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0.9606698332671781,1,1,-1.504070501951767,-0.5306384181433025,-0.12611834457973706,1.1524317865749383,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-1.1580161531009565,1,0,-1.4741541029191516,-0.9708111520738812,-0.8692746861192453,-0.04858634974930739,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,1,0.10504664646466222,1,0,-0.3057525184786724,-0.11773106955592276,0.9886161677295253,1.3215892705642684,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1.2866215234776603,1,1,0.7313493146519946,1.3429523898981819,0.5241434542673327,0.4343582670402308,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.05792919864057891,1,0,-1.4575338812343652,-0.7059221980276554,0.4776961829211134,1.1591980859345115,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,1,0,1.4088534073065913,1,1,-1.4874502802669807,-0.450121705762496,0.8028270823446483,0.45042822801921717,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,1,0,1.5310852911355222,1,1,1.6238552191250208,2.396243344078661,-0.5905910580419297,1.4755225809945591,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,1,1,-1.2395040756535771,1,0,-0.17611478933733907,-0.9497885693618515,0.10611801215135927,1.0247178861629938,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,1,-0.13941712119319946,1,1,0.7645897580215673,0.14931970306929457,-1.5659837563125343,0.3201769653474328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0.5939741817803856,0,0,-0.761146592641818,-0.1800267396280865,-0.637038329388149,-1.5743868553330673,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1,0,0,1,-0.8320644628904743,1,1,0.1679237995377378,-0.6378690315359327,-1.0550637715041224,1.179496984013231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,1,1,-0.9950403079957154,1,0,-0.2824842081199717,-0.8302267663196676,-1.7517728416974114,-1.0711433404648094,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0.8791819107145575,1,0,1.4875694013097727,1.692240506018097,-0.7763801434268067,1.4619899822754128,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.4903413298592119,1,1,0.9091856866792086,1.8519283090111538,-1.333747399581438,1.1972585198321106,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,-0.26164900502213034,1,1,0.15628964435838757,-0.21320403700362978,-0.17256561592595632,-0.45287273648380694,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1.6125732136881425,1,1,1.070401837021636,2.1269204560081767,0.38480164022867486,1.607465418506237,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1.5310852911355222,0,1,-0.2143412992123476,0.8519107412415375,-0.17256561592595632,-0.260878992155917,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,-0.18016108246950976,1,1,0.18620604339100316,-0.12842986558460526,-0.21901288727217558,0.6711787446252933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,-0.46536881140368175,1,1,0.9806526399237896,-0.1477759359292539,-0.17256561592595632,-1.9820563917473535,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,0.8384379494382472,1,0,-1.504070501951767,-0.5626906874828399,-1.3801946709276571,0.22714034915330109,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,1,0.8384379494382472,1,0,1.0354993714835847,1.214853609406307,0.10611801215135927,0.10280959842114329,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,1,0,1.5310852911355222,1,1,0.9972728616085759,2.0187633489388364,0.570590725613552,0.5671468919718551,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,1.1643896396487294,1,1,1.427736603244542,1.8700169950802665,-1.3801946709276571,0.8141168185962775,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-0.8728084241667845,1,1,-0.33899296184824507,-0.7347758582452157,-0.45124924400327193,-1.5464758704748278,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,-1.2395040756535771,1,1,0.21612244242361828,-0.937766210937868,-0.7299328720805875,-1.7993663090388767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.3023929662984406,1,1,-1.5057325241202457,-0.7795784453261522,-1.0550637715041224,0.3041070043684464,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0.3495104141225239,1,1,-0.2824842081199717,0.0356036339396898,-0.5905910580419297,-1.1903993666772874,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1.5718292524118322,1,1,0.856000977287892,1.7452271205766443,0.33835436888245557,1.3596497044618678,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,1,0.06430268518835193,1,1,-0.1329022129568947,-0.10643667044935487,-0.49769651534949116,0.10196381100119663,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,-0.13941712119319946,1,1,1.1302346350868666,0.2310937997256369,-0.7763801434268067,0.15101948135810245,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1,1,1,0,0.3087664528462136,1,1,1.1086283468966447,0.8089170227675124,-0.26546015861839484,-0.058735798788667214,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
